,teamAbbr,League,Score,isHomeTeam,atBats,Hits,Doubles,Triples,homeRuns,RBI,Walks,Strikeouts,LOB,pitchersUsed,indER,teamER,Errors,battingAverage,OBP,Slugging,OPS,Win
211,CHN,NL,3,0,34,6,1,0,1,3,2,8,6,5,4,4,0,0.176470588,0.222222222,0.294117647,0.516339869,0
212,CHN,NL,1,1,33,8,2,0,0,1,0,8,8,3,0,0,1,0.242424242,0.242424242,0.303030303,0.545454545,1
213,CHN,NL,5,1,35,8,4,0,2,5,2,12,5,6,3,3,3,0.228571429,0.27027027,0.514285714,0.784555985,1
214,CHN,NL,5,1,38,10,1,0,2,5,4,10,10,5,7,7,1,0.263157895,0.333333333,0.447368421,0.780701754,0
215,CHN,NL,12,1,39,14,3,1,3,9,2,10,5,3,7,7,0,0.358974359,0.390243902,0.717948718,1.10819262,1
216,CHN,NL,3,1,28,6,2,0,0,3,2,4,4,3,1,1,0,0.214285714,0.266666667,0.285714286,0.552380952,1
217,CHN,NL,3,1,32,6,0,0,2,3,3,11,6,5,4,4,0,0.1875,0.277777778,0.375,0.652777778,0
218,CHN,NL,6,0,33,7,0,0,2,6,3,7,4,2,3,3,0,0.212121212,0.277777778,0.393939394,0.671717172,1
219,CHN,NL,2,0,33,7,1,0,1,2,0,8,5,4,3,3,0,0.212121212,0.205882353,0.333333333,0.539215686,0
220,CHN,NL,3,0,37,10,1,0,1,3,3,11,10,4,3,3,2,0.27027027,0.325,0.378378378,0.703378378,0
221,CHN,NL,6,0,37,15,3,1,0,5,2,7,6,5,2,2,1,0.405405405,0.435897436,0.540540541,0.976437976,1
222,CHN,NL,2,0,33,9,0,0,2,2,1,5,6,4,3,3,0,0.272727273,0.314285714,0.454545455,0.768831169,0
223,CHN,NL,3,0,32,8,2,0,1,3,4,11,7,3,6,6,1,0.25,0.351351351,0.40625,0.757601351,0
224,CHN,NL,7,1,32,10,3,1,4,6,5,7,6,3,3,3,2,0.3125,0.405405405,0.84375,1.249155405,1
225,CHN,NL,7,1,36,8,0,0,2,7,5,9,7,4,13,13,1,0.222222222,0.317073171,0.388888889,0.70596206,0
226,CHN,NL,3,1,31,5,0,1,2,3,3,5,4,4,3,1,2,0.161290323,0.235294118,0.419354839,0.654648956,0
227,CHN,NL,2,1,32,8,3,0,0,2,3,9,8,2,1,1,0,0.25,0.314285714,0.34375,0.658035714,1
228,CHN,NL,5,1,45,10,1,0,2,5,2,10,6,7,1,1,2,0.222222222,0.255319149,0.377777778,0.633096927,1
229,CHN,NL,4,1,33,7,2,0,1,4,1,10,4,4,6,6,0,0.212121212,0.228571429,0.363636364,0.592207792,0
230,CHN,NL,0,1,29,5,0,0,0,0,3,6,6,1,1,1,0,0.172413793,0.272727273,0.172413793,0.445141066,0
231,CHN,NL,4,0,38,10,1,1,0,4,1,8,5,7,4,4,1,0.263157895,0.282051282,0.342105263,0.624156545,0
232,CHN,NL,2,0,33,7,2,0,1,2,0,4,6,4,2,2,1,0.212121212,0.235294118,0.363636364,0.598930481,0
233,CHN,NL,4,0,32,8,1,0,2,4,1,10,3,4,5,5,1,0.25,0.272727273,0.46875,0.741477273,0
234,CHN,NL,10,0,41,15,3,0,2,10,3,5,8,6,7,7,3,0.365853659,0.422222222,0.585365854,1.007588076,1
235,CHN,NL,4,0,36,11,3,0,1,4,4,9,10,5,7,7,0,0.305555556,0.390243902,0.472222222,0.862466125,0
236,CHN,NL,6,0,37,14,2,0,0,5,1,8,8,4,3,3,1,0.378378378,0.384615385,0.432432432,0.817047817,1
237,CHN,NL,1,0,29,4,2,0,0,1,0,10,3,4,9,9,1,0.137931034,0.193548387,0.206896552,0.400444939,0
238,CHN,NL,3,1,35,8,1,0,1,2,1,10,7,5,6,6,1,0.228571429,0.27027027,0.342857143,0.613127413,0
239,CHN,NL,2,1,30,7,1,0,0,0,1,8,5,3,1,1,1,0.233333333,0.258064516,0.266666667,0.524731183,1
240,CHN,NL,3,1,30,4,0,0,1,3,1,11,1,5,11,11,2,0.133333333,0.161290323,0.233333333,0.394623656,0
241,CHN,NL,5,1,32,8,4,0,0,5,1,9,3,5,7,7,1,0.25,0.264705882,0.375,0.639705882,0
242,CHN,NL,6,1,32,12,3,0,2,6,3,4,8,4,1,1,2,0.375,0.416666667,0.65625,1.072916667,1
243,CHN,NL,2,1,37,10,4,0,1,2,1,12,9,2,4,4,1,0.27027027,0.289473684,0.459459459,0.748933144,0
244,CHN,NL,1,1,29,4,2,0,0,1,2,7,4,4,8,8,2,0.137931034,0.21875,0.206896552,0.425646552,0
245,CHN,NL,4,1,31,8,2,0,2,4,1,6,6,6,2,2,0,0.258064516,0.294117647,0.516129032,0.810246679,1
246,CHN,NL,5,1,30,6,0,1,2,4,3,8,4,5,1,1,0,0.2,0.272727273,0.466666667,0.739393939,1
247,CHN,NL,2,0,36,10,1,1,1,2,1,7,8,3,3,3,1,0.277777778,0.297297297,0.444444444,0.741741742,0
248,CHN,NL,0,0,30,4,1,0,0,0,3,10,6,3,2,2,0,0.133333333,0.212121212,0.166666667,0.378787879,0
249,CHN,NL,2,0,34,7,3,0,0,2,2,6,8,2,4,4,0,0.205882353,0.243243243,0.294117647,0.53736089,0
250,CHN,NL,2,0,32,9,2,0,0,2,3,7,8,4,9,9,2,0.28125,0.351351351,0.34375,0.695101351,0
251,CHN,NL,5,0,31,3,2,0,1,5,2,6,2,5,11,11,2,0.096774194,0.151515152,0.258064516,0.409579668,0
252,CHN,NL,6,0,32,7,1,0,1,6,3,6,3,4,3,3,0,0.21875,0.285714286,0.34375,0.629464286,1
253,CHN,NL,5,0,30,7,3,0,0,5,5,5,6,5,3,3,0,0.233333333,0.342105263,0.333333333,0.675438596,1
254,CHN,NL,11,0,47,21,1,0,6,11,1,7,10,3,6,6,1,0.446808511,0.458333333,0.85106383,1.309397163,1
255,CHN,NL,1,0,32,7,3,0,1,1,3,10,7,3,0,0,0,0.21875,0.285714286,0.40625,0.691964286,1
256,CHN,NL,7,0,34,8,0,0,3,7,1,5,3,6,6,6,0,0.235294118,0.27027027,0.5,0.77027027,1
257,CHN,NL,4,1,31,9,3,0,2,4,6,7,10,4,3,3,0,0.290322581,0.394736842,0.580645161,0.975382003,1
258,CHN,NL,11,1,37,13,5,0,1,10,5,7,9,3,4,4,0,0.351351351,0.454545455,0.567567568,1.022113022,1
259,CHN,NL,7,1,35,8,2,0,2,6,4,9,6,3,8,8,0,0.228571429,0.325,0.457142857,0.782142857,0
260,CHN,NL,1,1,28,3,0,0,1,1,3,4,5,4,3,3,0,0.107142857,0.21875,0.214285714,0.433035714,0
261,CHN,NL,4,1,33,10,2,0,3,4,3,8,8,4,1,1,1,0.303030303,0.361111111,0.636363636,0.997474747,1
262,CHN,NL,4,0,37,11,4,0,1,4,1,11,7,4,9,9,1,0.297297297,0.315789474,0.486486486,0.80227596,0
263,CHN,NL,8,0,42,14,2,1,0,8,0,8,9,6,4,4,1,0.333333333,0.325581395,0.428571429,0.754152824,1
264,CHN,NL,6,0,39,12,0,0,1,5,0,18,7,5,2,2,4,0.307692308,0.3,0.384615385,0.684615385,1
265,CHN,NL,4,0,37,11,3,0,0,4,4,10,10,5,2,2,2,0.297297297,0.365853659,0.378378378,0.744232037,1
266,CHN,NL,5,0,35,9,2,0,2,4,2,7,6,3,6,6,0,0.257142857,0.297297297,0.485714286,0.783011583,0
267,CHN,NL,3,0,38,11,0,0,2,3,3,8,12,4,4,4,0,0.289473684,0.357142857,0.447368421,0.804511278,0
268,CHN,NL,5,1,37,13,1,2,1,5,4,2,10,4,4,4,0,0.351351351,0.428571429,0.567567568,0.996138996,1
269,CHN,NL,3,1,27,6,2,1,1,3,2,7,4,4,0,0,0,0.222222222,0.275862069,0.481481481,0.75734355,1
270,CHN,NL,2,1,32,7,1,0,0,2,2,5,6,5,6,6,1,0.21875,0.257142857,0.25,0.507142857,0
271,CHN,NL,0,1,35,9,2,0,0,0,7,5,15,4,3,3,0,0.257142857,0.380952381,0.314285714,0.695238095,0
272,CHN,NL,4,1,38,10,2,0,1,3,0,12,9,4,5,5,0,0.263157895,0.3,0.394736842,0.694736842,0
273,CHN,NL,3,1,29,5,0,0,1,3,5,6,8,4,2,2,0,0.172413793,0.314285714,0.275862069,0.590147783,1
274,CHN,NL,2,0,33,5,2,0,1,2,3,6,7,3,3,3,2,0.151515152,0.222222222,0.303030303,0.525252525,0
275,CHN,NL,4,0,37,10,2,0,0,4,2,11,8,4,6,6,0,0.27027027,0.307692308,0.324324324,0.632016632,0
276,CHN,NL,2,0,33,6,3,0,1,2,3,7,7,2,3,3,0,0.181818182,0.25,0.363636364,0.613636364,0
277,CHN,NL,7,0,37,9,2,1,4,7,5,5,8,1,0,0,1,0.243243243,0.333333333,0.675675676,1.009009009,1
278,CHN,NL,5,0,35,10,2,1,1,5,6,5,10,4,2,2,2,0.285714286,0.380952381,0.485714286,0.866666667,1
279,CHN,NL,0,0,28,2,0,0,0,0,2,12,3,4,4,4,1,0.071428571,0.133333333,0.071428571,0.204761905,0
280,CHN,NL,1,1,32,5,0,0,1,1,1,10,5,5,3,3,2,0.15625,0.181818182,0.25,0.431818182,0
281,CHN,NL,5,1,35,10,2,0,0,5,4,6,12,4,6,6,0,0.285714286,0.395348837,0.342857143,0.73820598,0
282,CHN,NL,6,1,30,10,0,0,0,5,9,5,13,4,3,3,0,0.333333333,0.487804878,0.333333333,0.821138211,1
283,CHN,NL,4,1,31,7,3,0,0,3,5,9,8,3,1,1,2,0.225806452,0.333333333,0.322580645,0.655913978,1
284,CHN,NL,2,1,41,6,1,0,1,2,3,10,5,7,4,4,1,0.146341463,0.222222222,0.243902439,0.466124661,0
285,CHN,NL,4,0,33,8,1,1,1,4,5,4,8,4,5,5,1,0.242424242,0.358974359,0.424242424,0.783216783,0
286,CHN,NL,5,0,38,9,4,0,0,4,1,9,8,3,4,4,0,0.236842105,0.256410256,0.342105263,0.59851552,1
287,CHN,NL,10,0,44,14,5,2,0,10,7,5,12,6,5,5,2,0.318181818,0.425925926,0.522727273,0.948653199,1
288,CHN,NL,12,0,41,16,5,0,3,12,3,6,5,5,8,8,1,0.390243902,0.431818182,0.731707317,1.163525499,1
289,CHN,NL,1,0,31,6,2,0,0,0,2,2,6,2,2,2,1,0.193548387,0.242424242,0.258064516,0.500488759,0
290,CHN,NL,2,0,32,7,1,0,0,2,1,7,5,5,7,7,0,0.21875,0.264705882,0.25,0.514705882,0
291,CHN,NL,6,0,40,9,1,0,2,6,6,12,8,8,8,8,0,0.225,0.340425532,0.4,0.740425532,0
292,CHN,NL,4,1,40,9,1,1,1,4,9,12,12,3,3,3,0,0.225,0.367346939,0.375,0.742346939,1
293,CHN,NL,2,1,29,5,1,0,1,1,6,7,9,5,0,0,2,0.172413793,0.314285714,0.310344828,0.624630542,1
294,CHN,NL,2,1,32,7,2,0,0,2,1,8,6,4,3,3,1,0.21875,0.228571429,0.28125,0.509821429,0
295,CHN,NL,5,1,28,7,0,0,2,5,4,6,4,4,2,2,0,0.25,0.34375,0.464285714,0.808035714,1
296,CHN,NL,1,1,33,6,2,0,1,1,0,10,5,4,5,5,1,0.181818182,0.181818182,0.333333333,0.515151515,0
297,CHN,NL,5,0,34,9,1,1,1,5,3,6,6,4,1,1,0,0.264705882,0.324324324,0.441176471,0.765500795,1
298,CHN,NL,1,0,33,6,0,0,0,1,0,11,5,4,2,2,2,0.181818182,0.181818182,0.181818182,0.363636364,0
299,CHN,NL,2,0,32,5,1,0,0,2,3,6,7,1,3,3,0,0.15625,0.222222222,0.1875,0.409722222,0
300,CHN,NL,0,0,29,2,0,1,0,0,1,11,3,4,2,2,0,0.068965517,0.1,0.137931034,0.237931034,0
301,CHN,NL,6,0,36,11,0,0,2,6,7,8,11,4,2,2,0,0.305555556,0.418604651,0.472222222,0.890826873,1
302,CHN,NL,2,0,29,6,3,0,0,2,2,6,5,4,9,9,2,0.206896552,0.272727273,0.310344828,0.5830721,0
303,CHN,NL,1,1,33,6,0,1,0,1,1,7,6,3,2,2,1,0.181818182,0.205882353,0.242424242,0.448306595,0
304,CHN,NL,4,1,35,8,0,1,0,3,5,13,10,5,7,7,0,0.228571429,0.341463415,0.285714286,0.6271777,0
305,CHN,NL,4,1,30,8,4,0,0,4,2,5,6,2,1,1,1,0.266666667,0.303030303,0.4,0.703030303,1
306,CHN,NL,5,1,34,8,1,1,2,5,4,9,7,4,7,7,0,0.235294118,0.307692308,0.5,0.807692308,0
307,CHN,NL,4,1,32,7,1,0,1,4,5,7,7,4,7,7,0,0.21875,0.315789474,0.34375,0.659539474,0
308,CHN,NL,1,1,31,6,2,0,0,1,4,12,8,4,2,2,2,0.193548387,0.277777778,0.258064516,0.535842294,0
309,CHN,NL,9,0,35,10,1,0,2,8,4,8,4,5,5,5,0,0.285714286,0.375,0.485714286,0.860714286,1
310,CHN,NL,1,0,33,6,1,0,0,1,2,9,7,2,4,4,2,0.181818182,0.228571429,0.212121212,0.440692641,0
311,CHN,NL,3,0,33,6,2,0,0,2,1,3,4,3,10,10,0,0.181818182,0.205882353,0.242424242,0.448306595,0
312,CHN,NL,2,0,28,7,1,0,0,2,3,5,3,3,2,2,2,0.25,0.34375,0.285714286,0.629464286,0
313,CHN,NL,1,0,32,6,1,0,0,1,0,6,4,3,9,9,0,0.1875,0.1875,0.21875,0.40625,0
314,CHN,NL,3,0,34,8,1,1,0,3,3,8,8,4,5,5,0,0.235294118,0.297297297,0.323529412,0.620826709,0
315,CHN,NL,4,1,34,5,2,0,0,3,0,5,3,5,8,8,3,0.147058824,0.147058824,0.205882353,0.352941176,0
316,CHN,NL,6,1,36,14,4,1,0,6,1,5,9,4,1,1,2,0.388888889,0.41025641,0.555555556,0.965811966,1
317,CHN,NL,3,1,34,6,0,1,0,2,5,11,12,4,2,2,2,0.176470588,0.317073171,0.235294118,0.552367288,0
318,CHN,NL,3,1,29,7,0,0,0,3,4,5,6,3,2,2,0,0.24137931,0.323529412,0.24137931,0.564908722,1
319,CHN,NL,3,1,37,10,3,0,1,3,2,10,9,6,2,2,1,0.27027027,0.3,0.432432432,0.732432432,1
320,CHN,NL,5,0,34,9,2,1,0,5,4,5,6,3,1,1,0,0.264705882,0.342105263,0.382352941,0.724458204,1
321,CHN,NL,2,0,34,8,1,0,0,2,0,11,5,4,5,5,0,0.235294118,0.235294118,0.264705882,0.5,0
322,CHN,NL,5,0,33,8,3,0,1,5,1,10,4,3,1,1,0,0.242424242,0.257142857,0.424242424,0.681385281,1
323,CHN,NL,4,0,33,8,2,0,1,3,4,6,7,4,6,6,1,0.242424242,0.324324324,0.393939394,0.718263718,0
324,CHN,NL,3,0,34,10,1,0,2,3,1,5,6,3,1,1,0,0.294117647,0.314285714,0.5,0.814285714,1
325,CHN,NL,3,0,39,10,2,0,3,3,2,6,8,3,1,1,2,0.256410256,0.292682927,0.538461538,0.831144465,0
326,CHN,NL,5,1,33,11,4,1,1,5,6,7,10,5,4,4,0,0.333333333,0.435897436,0.606060606,1.041958042,1
327,CHN,NL,1,1,32,5,0,0,0,1,2,9,6,4,5,5,2,0.15625,0.205882353,0.15625,0.362132353,0
328,CHN,NL,4,1,37,12,5,0,0,4,7,7,12,4,3,3,1,0.324324324,0.444444444,0.459459459,0.903903904,1
329,CHN,NL,5,1,32,9,1,0,3,5,3,4,8,3,1,1,0,0.28125,0.378378378,0.59375,0.972128378,1
330,CHN,NL,1,1,31,5,2,0,0,1,3,7,6,3,3,3,0,0.161290323,0.235294118,0.225806452,0.461100569,0
331,CHN,NL,7,0,51,12,2,2,1,6,7,13,13,8,8,8,1,0.235294118,0.338983051,0.411764706,0.750747757,0
332,CHN,NL,2,0,31,5,3,0,0,1,2,8,5,2,8,8,0,0.161290323,0.235294118,0.258064516,0.493358634,0
333,CHN,NL,8,0,39,13,4,0,2,6,3,7,7,5,2,2,2,0.333333333,0.380952381,0.58974359,0.970695971,1
334,CHN,NL,6,0,39,15,2,0,1,5,5,7,14,3,4,4,0,0.384615385,0.466666667,0.512820513,0.979487179,1
335,CHN,NL,6,0,35,10,2,0,2,5,1,5,3,4,7,7,0,0.285714286,0.305555556,0.514285714,0.81984127,0
336,CHN,NL,2,1,29,3,1,0,1,2,0,9,2,5,9,9,1,0.103448276,0.103448276,0.24137931,0.344827586,0
337,CHN,NL,7,1,31,9,2,0,2,7,2,4,2,4,5,5,1,0.290322581,0.342857143,0.548387097,0.89124424,0
338,CHN,NL,2,1,33,8,3,0,0,2,2,5,7,3,3,3,0,0.242424242,0.277777778,0.333333333,0.611111111,0
339,CHN,NL,4,1,34,9,1,0,2,4,1,5,4,6,6,6,1,0.264705882,0.285714286,0.470588235,0.756302521,0
340,CHN,NL,4,0,38,11,2,0,0,4,3,9,10,2,8,8,1,0.289473684,0.341463415,0.342105263,0.683568678,0
341,CHN,NL,1,0,32,6,1,0,1,1,2,13,6,3,2,2,1,0.1875,0.235294118,0.3125,0.547794118,0
342,CHN,NL,1,0,35,10,2,0,1,1,0,8,10,4,5,5,0,0.285714286,0.324324324,0.428571429,0.752895753,0
343,CHN,NL,0,0,36,10,0,0,0,0,2,12,11,2,1,1,2,0.277777778,0.315789474,0.277777778,0.593567251,0
344,CHN,NL,2,0,32,6,2,1,1,2,3,5,6,4,3,3,0,0.1875,0.257142857,0.40625,0.663392857,0
345,CHN,NL,4,0,32,7,2,0,1,4,4,3,5,5,9,9,1,0.21875,0.305555556,0.375,0.680555556,0
346,CHN,NL,11,1,37,14,2,2,4,11,0,4,3,5,7,7,2,0.378378378,0.378378378,0.864864865,1.243243243,1
347,CHN,NL,5,1,31,10,4,0,1,4,2,3,4,3,3,3,0,0.322580645,0.363636364,0.548387097,0.91202346,1
348,CHN,NL,3,0,35,11,1,0,1,3,0,11,6,4,4,4,0,0.314285714,0.333333333,0.428571429,0.761904762,0
349,CHN,NL,1,0,29,5,1,0,1,1,2,7,3,3,2,2,1,0.172413793,0.225806452,0.310344828,0.536151279,0
350,CHN,NL,0,0,29,4,0,0,0,0,2,6,4,3,2,2,0,0.137931034,0.193548387,0.137931034,0.331479422,0
351,CHN,NL,2,0,35,8,1,0,0,2,0,5,6,5,3,3,0,0.228571429,0.228571429,0.257142857,0.485714286,0
352,CHN,NL,10,0,36,10,1,0,3,10,5,14,5,3,0,0,0,0.277777778,0.365853659,0.555555556,0.921409214,1
353,CHN,NL,0,0,29,3,2,0,0,0,3,15,5,4,7,7,2,0.103448276,0.1875,0.172413793,0.359913793,0
354,CHN,NL,3,0,37,7,2,0,1,3,2,8,7,5,4,4,1,0.189189189,0.25,0.324324324,0.574324324,0
355,CHN,NL,7,0,41,14,0,2,3,7,1,4,6,5,8,8,1,0.341463415,0.348837209,0.658536585,1.007373795,0
356,CHN,NL,3,0,38,11,1,0,1,3,0,7,8,4,11,11,0,0.289473684,0.289473684,0.394736842,0.684210526,0
357,CHN,NL,8,0,35,9,4,0,0,7,3,10,5,2,2,2,1,0.257142857,0.325,0.371428571,0.696428571,1
358,CHN,NL,4,1,32,7,2,0,0,3,7,12,11,5,3,3,0,0.21875,0.358974359,0.28125,0.640224359,1
359,CHN,NL,4,1,36,11,3,0,0,4,1,9,7,4,6,6,1,0.305555556,0.324324324,0.388888889,0.713213213,0
360,CHN,NL,3,1,31,6,2,0,0,3,0,9,1,4,5,5,0,0.193548387,0.193548387,0.258064516,0.451612903,0
361,CHN,NL,3,1,27,4,1,1,0,3,4,6,5,3,0,0,2,0.148148148,0.28125,0.259259259,0.540509259,1
362,CHN,NL,3,1,33,8,1,0,1,3,1,11,4,3,4,4,1,0.242424242,0.264705882,0.363636364,0.628342246,0
363,CHN,NL,12,0,42,15,0,0,5,12,0,6,5,3,3,3,0,0.357142857,0.386363636,0.714285714,1.100649351,1
364,CHN,NL,2,0,31,5,0,1,0,2,1,5,3,5,1,1,1,0.161290323,0.1875,0.225806452,0.413306452,1
365,CHN,NL,0,0,31,4,1,1,0,0,1,7,5,5,7,7,0,0.129032258,0.15625,0.225806452,0.382056452,0
366,CHN,NL,1,0,35,9,2,0,1,1,4,10,11,5,6,6,0,0.257142857,0.333333333,0.4,0.733333333,0
367,CHN,NL,5,0,40,14,2,0,1,5,1,7,10,6,9,9,1,0.35,0.380952381,0.475,0.855952381,0
368,CHN,NL,1,0,31,4,1,0,1,1,2,9,5,3,4,4,1,0.129032258,0.181818182,0.258064516,0.439882698,0
369,CHN,NL,6,1,34,7,2,1,1,5,4,8,8,3,1,1,1,0.205882353,0.289473684,0.411764706,0.70123839,1
370,CHN,NL,5,1,34,12,2,0,0,4,2,7,9,5,3,3,2,0.352941176,0.421052632,0.411764706,0.832817337,1
371,CHN,NL,1,1,34,9,2,0,0,1,1,8,7,5,17,17,0,0.264705882,0.285714286,0.323529412,0.609243697,0
372,CHN,NL,4,1,32,9,0,0,3,4,2,3,6,2,0,0,1,0.28125,0.323529412,0.5625,0.886029412,1
373,CHN,NL,3,1,29,7,2,0,1,3,5,8,8,6,2,2,0,0.24137931,0.352941176,0.413793103,0.76673428,1
374,CHN,NL,4,0,34,7,2,0,1,4,1,9,5,3,1,1,0,0.205882353,0.228571429,0.352941176,0.581512605,1
375,CHN,NL,3,0,38,10,1,0,0,2,0,5,8,4,10,10,0,0.263157895,0.263157895,0.289473684,0.552631579,0
376,CHN,NL,5,0,34,9,2,0,3,3,2,9,4,3,1,1,0,0.264705882,0.305555556,0.588235294,0.89379085,1
377,CHN,NL,3,0,30,5,0,0,1,2,2,9,2,3,7,7,1,0.166666667,0.21875,0.266666667,0.485416667,0
378,CHN,NL,8,0,43,18,2,0,3,8,2,8,11,4,6,6,1,0.418604651,0.434782609,0.674418605,1.109201213,1
379,CHN,NL,1,0,33,8,2,0,0,1,0,5,5,3,3,3,0,0.242424242,0.242424242,0.303030303,0.545454545,0
380,CHN,NL,7,0,36,9,1,0,1,7,0,7,2,5,0,0,0,0.25,0.25,0.361111111,0.611111111,1
381,CHN,NL,8,1,34,10,3,0,2,7,2,6,6,3,1,1,0,0.294117647,0.351351351,0.558823529,0.910174881,1
382,CHN,NL,4,1,31,9,2,0,0,3,1,5,5,4,1,1,0,0.290322581,0.3125,0.35483871,0.66733871,1
383,CHN,NL,3,1,27,4,0,0,1,3,3,5,3,4,1,1,0,0.148148148,0.233333333,0.259259259,0.492592593,1
384,CHN,NL,5,1,39,13,3,0,1,4,3,8,10,4,9,9,1,0.333333333,0.380952381,0.487179487,0.868131868,0
385,CHN,NL,5,1,27,7,1,0,1,5,2,5,4,4,1,1,1,0.259259259,0.3,0.407407407,0.707407407,1
386,CHN,NL,1,0,33,7,1,0,0,1,1,6,7,3,4,4,0,0.212121212,0.228571429,0.242424242,0.470995671,0
387,CHN,NL,0,0,29,4,0,0,0,0,3,5,6,5,12,12,0,0.137931034,0.21875,0.137931034,0.356681034,0
388,CHN,NL,0,0,31,5,1,0,0,0,3,6,7,3,6,6,0,0.161290323,0.235294118,0.193548387,0.428842505,0
389,CHN,NL,2,0,31,4,2,0,0,2,4,14,6,2,0,0,0,0.129032258,0.228571429,0.193548387,0.422119816,1
390,CHN,NL,5,0,34,7,1,0,2,5,4,9,6,2,1,1,0,0.205882353,0.289473684,0.411764706,0.70123839,1
391,CHN,NL,2,0,31,5,2,0,1,2,2,8,4,4,3,3,0,0.161290323,0.212121212,0.322580645,0.534701857,0
392,CHN,NL,6,1,34,10,2,2,1,6,3,6,4,5,9,9,1,0.294117647,0.351351351,0.558823529,0.910174881,0
393,CHN,NL,3,1,30,6,1,1,0,3,2,8,5,4,2,2,0,0.2,0.25,0.3,0.55,1
394,CHN,NL,4,1,34,10,3,1,1,3,5,6,8,5,2,2,1,0.294117647,0.384615385,0.529411765,0.914027149,1
395,CHN,NL,14,1,39,14,2,1,3,14,3,11,5,4,4,4,0,0.358974359,0.404761905,0.692307692,1.097069597,1
396,CHN,NL,0,1,28,1,0,0,0,0,2,8,4,4,5,5,3,0.035714286,0.129032258,0.035714286,0.164746544,0
397,CHN,NL,1,0,30,4,2,0,0,1,4,9,6,5,6,6,0,0.133333333,0.235294118,0.2,0.435294118,0
398,CHN,NL,1,0,28,3,1,0,0,1,2,10,4,3,3,3,0,0.107142857,0.166666667,0.142857143,0.30952381,0
399,CHN,NL,6,0,35,9,1,0,2,6,6,9,9,6,7,7,0,0.257142857,0.357142857,0.457142857,0.814285714,0
400,CHN,NL,0,0,32,5,1,0,0,0,2,8,7,3,2,2,0,0.15625,0.205882353,0.1875,0.393382353,0
401,CHN,NL,4,0,33,5,3,0,0,4,3,8,6,4,7,7,0,0.151515152,0.243243243,0.242424242,0.485667486,0
402,CHN,NL,0,0,31,5,0,0,0,0,2,5,7,2,1,1,1,0.161290323,0.235294118,0.161290323,0.39658444,0
403,CHN,NL,5,1,30,7,3,0,1,5,3,9,4,4,3,3,1,0.233333333,0.303030303,0.433333333,0.736363636,1
404,CHN,NL,8,1,38,13,5,0,0,8,4,8,7,5,8,8,5,0.342105263,0.404761905,0.473684211,0.878446115,0
405,CHN,NL,2,1,32,5,1,0,0,2,1,6,4,3,4,4,0,0.15625,0.181818182,0.1875,0.369318182,0
406,CHN,NL,0,1,30,4,0,0,0,0,2,4,5,4,3,3,0,0.133333333,0.1875,0.133333333,0.320833333,0
407,CHN,NL,7,1,31,10,0,0,2,7,7,4,9,3,1,1,0,0.322580645,0.435897436,0.516129032,0.952026468,1
408,CHN,NL,1,1,31,6,1,0,0,1,3,8,6,4,8,8,1,0.193548387,0.264705882,0.225806452,0.490512334,0
409,CHN,NL,3,0,37,11,2,0,1,2,3,5,10,3,6,6,2,0.297297297,0.35,0.432432432,0.782432432,0
410,CHN,NL,3,0,32,5,0,0,1,3,1,10,4,4,5,5,1,0.15625,0.205882353,0.25,0.455882353,0
411,CHN,NL,9,0,41,13,3,1,2,9,5,11,10,5,6,6,1,0.317073171,0.391304348,0.585365854,0.976670201,1
412,CHN,NL,4,0,30,7,2,0,0,4,3,8,4,4,5,5,0,0.233333333,0.294117647,0.3,0.594117647,0
413,CHN,NL,5,0,32,8,4,0,1,4,3,12,4,4,9,9,2,0.25,0.305555556,0.46875,0.774305556,0
414,CHN,NL,2,0,31,4,2,1,0,2,2,12,4,4,4,4,0,0.129032258,0.181818182,0.258064516,0.439882698,0
415,CHN,NL,2,0,31,5,0,0,2,2,3,13,5,3,3,3,0,0.161290323,0.235294118,0.35483871,0.590132827,0
416,CHN,NL,5,1,29,5,1,0,3,4,2,3,2,4,2,2,1,0.172413793,0.225806452,0.517241379,0.743047831,1
417,CHN,NL,3,1,32,6,1,0,1,2,2,8,4,6,4,4,0,0.1875,0.235294118,0.3125,0.547794118,0
418,CHN,NL,5,1,31,9,1,0,0,4,6,5,9,3,0,0,0,0.290322581,0.394736842,0.322580645,0.717317487,1
419,CHN,NL,4,1,37,9,4,0,1,4,6,15,12,7,15,15,2,0.243243243,0.348837209,0.432432432,0.781269642,0
420,CHN,NL,1,1,29,3,0,0,1,1,3,11,4,3,4,4,0,0.103448276,0.1875,0.206896552,0.394396552,0
421,CHN,NL,1,1,30,4,2,0,0,1,2,7,4,3,2,2,3,0.133333333,0.1875,0.2,0.3875,0
422,CHN,NL,12,1,39,14,7,1,0,11,11,7,13,6,11,11,0,0.358974359,0.5,0.58974359,1.08974359,1
423,CHN,NL,6,1,33,10,2,0,2,5,3,5,6,5,4,4,0,0.303030303,0.361111111,0.545454545,0.906565657,1
424,CHN,NL,2,1,28,5,1,0,1,2,3,9,3,4,5,5,0,0.178571429,0.258064516,0.321428571,0.579493088,0
425,CHN,NL,1,0,30,6,1,0,0,1,3,5,6,3,2,2,0,0.2,0.272727273,0.233333333,0.506060606,0
426,CHN,NL,5,0,33,8,0,1,1,5,4,10,5,7,11,11,0,0.242424242,0.324324324,0.393939394,0.718263718,0
